text,id_1,id_2,id_3,id_4,id_5,id_6,id_7,id_8,id_9
" Хорошие отели, прекрасный экскурсовод в Коломне, неплохой сопровождающий.
Но! Нельзя отправлять в длительную дальнюю дорогу непреспособленный к морозам автобус. У него в автобусе не работал регулятор температуры: или очень холодно, или очень жарко. Водитель с трудом ориентировался, куда ехать, не знал дороги. Нелюбезный. Это не премиум путешествие, как было заявлено. Т.к. проблемы с автобусами у вас часто случаются, скорее всего я уже не поеду в путешествие с вашей компанией в будущем.",1,0,0,0,0,0,0,0,0
"Всё портит автобус. Он ужасный. Узкие сиденья и маленькое расстояние между рядами. Для поездки на 8 часов в одну сторону это издевательство над пассажирами!!! К тому же нельзя было выключить печку, шофёр пытался несколько раз, но начинали запотевать окна, в конце концов пассажиры стали просить ехать с открытой дверью. Конечно это не сделали. В итоге люди ехали скрюченными, одетые по зимнему, при температуре в салоне 25-30 градусов. Иначе как издевательство это не назовёшь! Надо было ответственнее подходить к подбору автобуса. Кроме того меня удивил ресторан отеля Русь в котором мы обедали 4го числа. Очень не понравилось. Это уровень захудалрй столовой и это не только моё мнение.
Тем не менее все впечатление от тура сильно подпортил выбор автобуса. Непонятно, зачем устроили платную экскурсию в Старую Руссу. Я не была, но отзывы соседей были негативные. Город посмотреть не посмотрели. По тяжелой зимней дороге 2 часа в одну сторону, 2 часа в другую и 25 минут там. Почему надо было везти в другой город, когда еще ничего не посмотрели в Новгороде? Если уж надо делать факультативные экскурсии, почему не показать пригородные монастыри?Если брать экскурсию по городу, то почему не показали Антониев монастырь? ",1,1,0,0,0,1,1,1,1
Гид молодец и водитель . Отработали на 10 с плюсом. Местный гид тоже большой молодец. Но ресторан оставил ужасные впечатления . Из напитков не был подан своевременно даже кипяток ! На столе на 6 персон стоял 1 чайник кипятка 200 миллилитров воды. После долгих уговоров официанты приняли решение принести ещё кипяток но его не хватило . Напитки ???? за свои деньги мы покупать не планировали. Свяжитесь пожалуйста с рестораном и скажите что даже в самых простых столовых людям дают компот или морс к обеду.,0,1,0,0,0,0,0,0,0
"Добрый вечер.
Моя оценка за тур - 7
Все было хорошо, кроме автобуса. Автобус очень старый, грязно было внутри и его не помыли перед подачей. Окна были такие мутные, что смотреть в них на то, что указал гид было невозможно + было несколько сломанных сидений (спинки её поднимались). Мы сидели в 7м ряду за водителем так вот в шестом ряду у окна кресло было сломанное спинка откинута и не поднималась, хорошо что за этим сиденьем сидела моя дочка у её рост маленький, но всеравно было не очень комфортно, а если бы на это место попал взрослый человек, то он просто бы не смог выдержать дорогу в 6 часов. Фото прикладываю. Думаю стоит проработать этот момент.",1,0,0,0,0,0,0,0,0
Не очень понравился сам тур!!,0,0,0,0,0,1,0,0,0
"Первый обед не понравился, т.к мне дали самую маленькую порцию(((а платила я как все(обидно.И шведский стол в России 3 звезды не понравился(Так что ставлю 7 баллов",0,1,0,0,0,0,0,0,0
"Добрый день, т.к. если бы программа была такая как указано при заказе, а не наоборот, было бы значительно лучше.",0,0,0,0,0,1,0,0,0
"6
Водитель супер
В Суздале гололедица ужасная
В отеле Сокол ужин отвратительный, а сам отель хороший
Экскурсовод Марина 6 баллов, экскурсовод Катя супер.
Если ещё раз соберёмся в Суздать, поедем своим ходом.
Спасибо",0,1,0,0,0,0,0,0,0
"Обед в Костроме невкусный, в Шуе очень хорошо",0,1,0,0,0,0,0,0,0
"Здравствуйте, оценка 3. Не понравилась организация поездки. 1. Не завозили на техническую стоянку. Это ужасно. Привезли за 1 час до начала экскурсии и оставили на улице. В городе кафе открываются в 11 часов. Люди с утра не завтракали. Погрется и позавтракать негде. Экскурсию по Кремлю провели за 40 минут. Рассказ очень поверхностный и осмотр тоже. Экскурсия ""скомканная"" Первая часть экскурсии я оценю в 1. Вторая чась конечно была более интересная. В музее калача театрализованная экскурсия прошла хорошо. Музей пастилы не предназначен для такого большого колличества людей. Даже разбив группу по 16 человек было неудобно. Кто успел пройти в комнаты,тот и видел представление, а большая часть людей стояла в дверях и ничего не видела. 47 человек для такой экскурсии очень много. Поэтому не посоветую знакомым поездку в Коломну с Вашей компанией.",0,0,0,0,0,1,0,0,0
"6
Водитель супер
В Суздале гололедица ужасная
В отеле Сокол ужин отвратительный, а сам отель хороший
Экскурсовод Марина 6 баллов, экскурсовод Катя супер.
Если ещё раз соберёмся в Суздать, поедем своим ходом.
Спасибо",0,1,1,0,0,0,0,0,0
"Распределение времени хромает, на местах экскурсий сильно торопили, в результате закончили экскурсию на три часа раньше",0,0,0,0,0,1,0,0,0
"8. 1. Желательно, чтобы экскурсовод в Костроме был с более чёткой дикцией, тк приходилось все время прислушиваться, это немного мешало воспринимать информацию.       2. В автобусе плохо работал обогрев : либо очень жарко, либо холодно",1,0,0,0,1,0,0,0,0
"Моя оценка 8 баллов.Все было хорошо ровно до того момента пока нас не пересадили в Муроме в другой автобус , так как погода была за окном не солнечная а морозная система отопления в автобусе не работала левая сторона обогревалась на половину пол автобуса им было очень жарко правая сторона замёрзли у людей ноги к полу примерзали . Мы ехали в перчатках , шапках и не снимали их все 6-7 часов в пути . А на ВДНХ он вообще сломался не мог тронутся ну хорошо мы уже вышли . Поэтому автобус ужасный . По работе гидов , водителей и к отелям вопросов нет . Все супер.",1,0,0,0,0,0,0,0,0
"Оценка ""8"". Был один минус. Микрофон в автобусе очень сильно шумел и ""фонил"". Сидели на последнем ряду. Очень сильный был посторонний шум, когда говорил гид. Гид Ксения очень понравилась. Очень интересно все рассказывала. И очень помогала всю поездку.",1,0,0,0,0,0,0,0,1
6 не понравился тур ,0,0,0,0,0,1,0,0,0
"8. Тур понравился. Программа интересная,очень хорошие экскурсоводы на местах. Но вот сопровождаюший нас гид Нина не очень хорошо доносит информацию. Её рассказы были немного сумбурны. Ещё не понравился обед в Угличе. Было совсем невкусно.",0,1,0,1,0,0,0,0,0
"Спасибо за поездку. Буду коротко. Есть, что очень понравилось, это сама поездка, и ее идея+ прекрасные гиды. Есть. то что я бы переделала: по времени между экскурсией на Елочную фабрику и Сафари, обязательно д.б. обед, так как люди встали в 6 утра, а обед был в 15-00. Про обед-на экскурсии были дети возраста до 12 лет, эти дети не едят салат ""селедка под шубой""., они остались голодными, а салат выброшен, почти у всех. Можно было бы предусмотреть на выбор 2 салата и 2 вида супа. По времени получилось так,что на сафари мы были почти бегом и всего 30-40 минут, не успев зайти ко всем животным, было немного обидно, т.к. в 15-00 был заказан обед. Наверное, следует продлять время посещения сафари и переносить его на конец экскурсии, о чем я писала выше. На этом все. Спасибо. Надеюсь, мои пожелания внесут коррективы в проведение экскурсии.",0,1,0,0,0,1,0,0,0
"В целом поездка удалась. Хотелось бы чтоб было свободное время, хотя бы 30-40 минут для самостоятельного ознакомления в каждом городе. Спасибо.",0,0,0,0,0,1,0,0,0
"8.Не хватило условий проживания в отеле. Был очень неприятный запах канализации в туалете, в коридоре в номере не было ни зеркала, ни тумбочки, ни крючков, только маленький шкаф для одежды. Забыли положить полотенца.",0,0,1,0,0,0,0,0,0
"Обед в Костроме невкусный, в Шуе очень хорошо",0,1,0,0,0,0,0,0,0
"Оценка 8. Не понравился праздничный “банкет"". В прошлом году были в аналогичной поездке в Углич –это просто другая реальность была! Всё остальное понравилось",0,1,0,0,0,0,0,0,0
"Не понравился экскурсовод, которые ехал из Москвы - Юлия Владимировна. Плохая организация, опоздали в Сафари-парк, в магазине когда были, гид тоже ушла в автобус. На улице очень тихо рассказывала. Такое чувство, будто ее заставили работать. Первый раз попался такой плохой экскурсовод.",0,0,0,1,0,1,0,0,0
"Оценка 8. Не понравился праздничный “банкет"". В прошлом году были в аналогичной поездке в Углич –это просто другая реальность была! Всё остальное понравилось",0,1,0,0,0,0,0,0,0
"Экскурсоводу оценка-10 5 -плохой, грязный автобус, пришлось ждать целый час водителей, бросили всех и уехали куда-то обедать",1,0,0,0,0,0,0,0,1
"""Во второй день - кроме двух часов игр на улице и обеда там же...ничего рождественского  предложено не было. Может быть надо продумать программу второго дня, разнообразив ее рождественскими мероприятиями. Свободного времени в Суздале было ооочень много для такого городка... а занять его было нечем.. 7 января была программа в Музее деревянного зодчества - может надо было оставить осмотр музея на 7 января + рождественская программа""",0,0,0,0,0,1,0,0,0
Добрый день! Не совсем понравися гид (быстро вел свою речь). ,0,0,0,1,0,0,0,0,0
"Вчера мы посетили Суздаль. С глубоким разочарованием сообщаю о своём впечатлении. Дорога и дорожная экскурсия были прекрасны. Внимание к экскурсантам и информационная насыщенность были на высоте. Спасибо Наталье. В Суздале множество храмов, но ни в один из них мы не попали, ни об одном мы не узнали. Почему? Экскурсия, которую нам предложили, вчера была просто неадекватна погоде. Мы не попали ни в один музей. 6",0,0,0,0,0,1,0,0,0
8. Вопрос по отелю. В номере холодно. Завтрак- явно не соответствует звездности отеля. Отель расположен крайне не удачно,0,0,1,0,0,0,0,0,0
"Какой раз еду в тур с Вашей компанией, а ничего не меняется. Начнём с того, что полный бардак у вас в 1-й день с посадкой в автобус. Куча автобусов на парковке, толпа с вещами бегает и никто не может найти свой транспорт. Автобусы в мороз въезжают на парковку без табличек и толпа несётся за ним, чтобы узнать маршрут. При этом водитель долго ищет место для стоянки, а найдя, долго не открывает дверь, чтобы у него хоть что-то можно было узнать. Контактное лицо, указанное накануне в смс недоступно... Полный кашмар!!! Далее, еда в гостинице, хоть и шведский стол, но выбрать нечего... Только перевод продуктов... И ещё, на обратном пути в Москву при температуре - 28 гр. сломался обогреватель салона. Часа 4 ехал с замёрзшим ногами, носом и руками в пуховики... Да много чего ещё есть, что сказать... Короче туры организуете, а над устранением недостатков в работе никто не напрягается.. 5",1,1,1,0,0,0,0,0,0
Ужасный ужин в отеле Космос,0,1,0,0,0,0,0,0,0
"Обзорные экскурсии в Иваново и в Шуе проводились в темное время суток, видимость по объектам была минимальная. В тоже время по приезду в город Шую было еще светло и можно было сначала провести обзорную экскурсию по городу, а потом -ехать в музей мыла. На второй день была изменена программа от первоначальной сначала мы посещали Палех и потом Шую. По питанию и проживанию замечаний нет.",0,0,0,0,0,1,0,0,0
"8. Посадка в автобус была жуткая, все бегали и искали, у всех был шок, мы потом в автобусе долго обсуждали это .
Такакого не было ни когда,
надеюсь это исправимо",1,0,0,0,0,0,1,0,1
"Мы ездили с вами в третий раз, это уже о многом говорит. В этой поездке сказались длинные переезды туда-сюда, из-за чего при осмотре интересных объектов времени уделялось недостаточно, довольно хилый """"шведский"""" стол на завтраке в """"Баташеве"""". Ну и короткий световой день сказывался, хотя в прошлое Рождество в Белоруссии это никак не мешало. С наступающим праздником вас и наилучшие пожелания!",1,1,0,0,0,0,0,0,0
"программа хорошая,  в гостинице все понравилось, и питание, в Суздале -экскурсовод очень пожилой , 1-е кафе в Суздале обед не очень понравился. ",0,1,0,0,0,0,0,0,0
"тур понравился, хороший гид Антон, также экскурсовод был хороший в Рязани, а в Нижнем - ни о чём: народу полно, огромные очереди, экскурсоводы никакие, что первый, что второй, экскурсии в целом не понравились в Нижнем, ни в музеях, ни по городу, по Покровке даже не прошлись. При этом гостиницы все потрясающие и питание отличное, и хороший водитель Сергей, вежливый",0,0,0,0,0,1,0,0,0
Не понравился автобус. Абсолютно не комфортабельный на дальнею поездку.,1,0,0,0,0,0,0,0,0
"Нам все понравилось! Оценку поставлю 8, за экскурсовода по Коломне. Ну тут видимо сыграло роль 2е января) уж кто смог) не было у нее микрофона, говорила тихо, поэтому мало что поняла, но для меня это не особо важно, есть интернет)   Друзьям, конечно рекомендую) Оформление очень удобно! Все быстро не выходя из дома!Хочу поблагодарить туроператора Русь за отличное путешествие 2го января в Коломну. Мы и в сказке побывали, и окунулись в детство! Прекрасные интерактивные экскурсии на фабрику пастилы и в калачную.  Все продумано! Особенно сейчас, когда на улице мороз, а тебя напоят вкусным горячем чаем с пастилой, а затем с калачом и маслом. Хочется высказать свои рекомендации туристам. Если вы выбираете групповую поездку, то надо учитывать, что все рассчитано по минутам и надо успевать к назначенному времени. Если вы берете экскурсию без доп. музеев и обеда, то Вы сами должны заполнить свое свободное время, понимать, куда вы  и  как Экскурсоводу Елене спасибо за организацию процесса, понимание, терпение, отзывчивость. Водителю Алику, благодарность за отличное вождения в таких нелёгких условиях нашей зимней природы. Огромное спасибо!",0,0,0,1,0,0,0,0,0
"Не зашли ни в один музей, если бы знала, что так будет - не поехала бы. Гид, автобус, организация - хорошие",0,0,0,0,0,1,0,0,0
Впечатления остались положительные кроме экскурсии по Пскову поскольку экскурсия была в потемках и туристы ничего не посмотрели ,0,0,0,0,0,1,0,0,1
"""Простите, что не сразу ответила!
Путешествие оценка 5.
Сама экскурсия в автобусе мало информационная. Гид практически всю дорогу молчит.
Новогодний банкет, тут сложно описать… Пришли 22:10 мест для нас небыли. Предложили сесть в разных местах, когда нашли места и втиснули нас за стол еды на столе уже не было.
В Вологде программа была так поставлена, что в одном месте оказались 2 раза со свободным временем. И к сожалению сопровождающий не сориентировал куда можно сходить. Импровизировали сами.
Могу отметь по шкале оценок на 10 - это только водитель.
С уважением Юлия.""
",0,0,0,1,0,0,0,1,0
"Ездила от нас уже 9 раз и всегда всё было на высшем уровне. В этот раз не понравилось совсем, организации никакой, в Кремле слишком мало времени провели 20-25 минут. Поменяли программу в ходе экскурсии. Музей пастилы по плану был в 16 ч, а на деле оказался в 12. Отправились домой слишком рано - на 40 минут раньше. Жаль потраченных денег и времени. Поедет с нами еще, т.к. уже привыкла.",0,0,0,0,0,1,0,0,0
"отель отвратительный, было очень холодно, экскурсии по Иваново не было. В Плёсе экскурсии не было, только прошли два круга вокруг цервки. Левитан Был платный, на гору тоже поднимались не все. Понравилась Кострома и экскурсовод по Костроме - Аня. В отеле столовая не в самой гостинице находится, а приходится до неё идти. Водителя пришлось ждать полчаса на улице, он видел, что мы стояли и ждали в минус 17, он просто сидел и выжидал полчаса. Понравилось в Суздале. В Волгореченске была очень хорошая женщина, очень хорошая дегустация",0,0,1,0,0,1,1,0,0
"Я понимаю, что народ написал всё-таки, они перепутали паломническую экскурсию с ознакомительной, сопровождающая немного не доработала, а так все нормально.",0,0,0,1,0,0,1,0,0
"Экскурсоводу благодарность.
Интересно

Вместе с тем:
- номер автобуса мы не знали и были вынуждены бегать ЗА КАЖДЫМ
- автобус приехал на ВДНХ уже ПОСЛЕ 07.30, из-за чего мы серьезно ЗАМЁРЗЛИ
- если в Рязани уборщица не способна сосчитать два халата, пусть ПРИНИМАЕТ номер ДО отъезда",1,0,0,0,0,0,0,0,0
" Уже давно являюсь вашим клиентом.
Всегда была довольна программами и сервисом.
В этот раз есть рекомендации по туру.
????Было очень морозно, автобус с подачей задержали.
????Почему то автобус не мог проехать на стоянку к некоторым местам, хотя другие экскурсионные автобусы могли.
????На экскурсии автобус подавали только тогда, когда соберётся вся группа, и мы стояли на -24 ждали автобус.
????По дороге домой, некоторые пассажиры хотели выйти раньше на Ярославском шоссе, водитель отказался делать остановку.
Первый раз с таким встречаюсь ( обычно идут на встречу, и если учесть погодные условия и удобство для людей, то не понимаю в чём сложность)

В целом очень понравилось.",1,0,0,0,0,0,0,0,0
"Не понравилось, экскурсовод не понравилась - никакой организации. Задерживала всю группу сама. Слишком мало времени было выделено на экскурсии. ",0,0,0,1,0,1,0,0,0
"Путешествие ,в принципе,понравилось,но не хватило уличных прогулок,думаю из за сильного мороза,было очень холодно,и ещё очень хотелось немного свободного времени,чтобы пройтись по торговым рядам,так туда тянуло,а зашли только в сырную лавку,как то было немного скомкано,мало рассказывали про дома,которые проезжали",0,0,0,0,0,1,0,0,0
"В Касимове не чувстваволось второй религии, кроме обеда.",0,0,0,0,0,1,0,0,0
"Был неудобный, очень тесный автобус с проблемами с отопительной системой. Было жарко в салоне. Водитель не смог справиться с проблемой. К водителю претензий нет. ",1,0,0,0,0,0,0,0,0
"Добрый вечер. Хочу поделиться с Вами своими впечатлениями о поездке. Практически все было организовано хорошо. Даже проливной дождь не был помехой для экскурсии, но почему-то не предусмотрена экскурсия по территории Кремля. Каждый город интересен своим уникальным местом, в Рязане это так же Кремль. И вот, после очень лаконичной экскурсии по городу, где мы почему-то обязательно посетили памятник грибам, нас привезли к территории Кремля , высадили, показали где будет экскурсия в музей Леденца и всё…. И вот побрели мы под дождем самостоятельно смотреть, гулять, не понятно что…. Пристроившись к проходящей экскурсии поняла, что это очень интересно, но не уважительно к тем, кто за экскурсию заплатил. Наугад посмотрела храмы, зашла в монастырь и всё в неведении… честно говоря разочаровалась. Те музеи, если их так можно назвать… несколько запылённых комнат, не дали представление о городе. Это печально! Ехала обратно и думала: увидела в Рязане Кремль, но никакой исторической информации не узнала. Экскурсовод упорно и настойчиво читала путевую информацию из брошюрки , кашляла всю дорогу. Возможно эта информация поможет вам сделать наши поездки интереснее и комфортнее. Благодарю за понимание.",0,0,0,1,0,1,1,0,0
"Во Владимире не хватило ужина для 2-х туристов, написали заявление уже на возврат. Все понравилось, рестораны, проживание. Очень оценили Левитан, лучше чем Баташев. Экскурсовод отличный. Неудобные сидения самые последние, мало места для ног, лучше эти места вообще не продавать. От непривычки ноги очень устали",1,1,0,0,0,0,0,0,0
"Отзыв о транспорте я уже оставила на сайте. Если оценивать в баллах, то транспорт 2 балла, а сама экскурсия 8 баллов. Снизила баллы за то, что после экскурсии по Кремлю, часть туристов отправилась в Старую Руссу, а остальным сказали возвращаться самостоятельно в гостиницу. На вопрос, далеко ли и как дойти, было сказано - язык до Киева доведёт. Хотя все уже были и так уставшие после пешеходной экскурсии. Да ещё под мокрым снегом с дождём и ветром. Всё-таки можно было бы довести туристов до гостиницы, а потом отправиться дальше. И ещё плохо проработан вопрос с обедами. Первые два дня обедали в тесных кафе, сдвинутые столы, маленькое помещение, все впритирку к друг другу. Порадовал обед в третий день в ""России"". Большой зал, вкусный обед. А если говорить о самой экскурсии, то хорошая программа, грамотные экскурсоводы. Спасибо)",1,0,0,0,0,1,0,0,1
"3.Хотела бы узнать фамилию гида. Больше с ней не поеду. Экскурсия по Суздали вообще не понятно что это было. Первый раз с таким гидом еду. И хотела бы вернуть деньги, которые заплатили за деревянное зодчество и монастырь. Пяткова не пошла, т.к. было очень скользко. Женщина упала и ударилась головой... а гид даже не заметила что не вся группа с ней. Ни врача ни помощи. Под руки и дальше на экскурсию повела. Многие недовольны экскурсией!",0,0,0,1,0,1,0,0,0
"Это была наша первая поездка, расстроило большое отклонение от графика, а как выяснили позже у нас с гидом было указано разное время экскурсий и т.д. Хотелось бы чтобы уведомляли об изменениях в расписании тура в начале поездки.
Также возникли сложности с поиском автобуса на парковке у отеля космос. Автобусов очень много, как и людей. Все бегают за автобусами и высматривают название в темноте. Было бы здорово перед началом тура отправлять номер автобуса и номер гида, чтобы оперативно найти. Из-за этого один человек из нашей группы не смог найти автобус и мы задержались в отправлении на 30 минут. И также хотела бы добавить немного о нашем гиде. Замечательная женщина, сопровождала нас в пути информацией о городах, поселках, об их истории, но в плане организации- беда. Часто не понимали куда и во сколько идти, во сколько нужно быть в автобусе и т.д.",0,0,0,0,1,1,0,1,0
"1. Путаница с автобусами при посадке. Сказали один номер, но в списках нас не было. Выясняли. Мы нервничали.
2. Из за того что именно на наш тур набрали маленькое количество туристов, нам не выделили отдельный автобус ( как у Вас написано по правилам) а подкинули в другой , похожий тур, но из за того что присоединили к другому туру нам приходилось выезжать раньше из отеля толком не выспавшись и не позавтракав и мы теряли по часу пока из нашего отеля ездили забирали группу другого отеля на окраине города. А так же в Костроме, читая программу перед покупкой, я надеялась попасть в дом снегурочки, так как ехала с ребенком, но меня не предупредили, что нас подкинут к другой группе и будет такая существенная замена.
3) в отеле:
#ИМЯ?
- не было подарочка с зефирками и колой, как у других туристов нашей группы, хотя я была с ребенком(
- нам выдали приглашение на новогодний вечер, а наш гид в автобусе сказал, что будет индивидуальная посадка за столы и я не боялась опаздать на этот вечер на 20 мин, в итоге нас не нашли в списках на вечер, на наши места кого то посадили и пол часа разбирались, а мы стояли и ждали. Когда разобрались, мы ждали пока нам заменят посуду, бокалы и принесут наши напитки. Перед нами даже не извинились и не принесли что то взамен съеденных блюд другими туристами. Более того, когда я спросила салат для ребека, который мы выбирали, нам сказали что все на общем столе на 12 персон. Так же нам не принесли выбранные нами десерты, сказав что все уже вынесли и ничего больше нет.
- за шампанским и за чаем стояли в очереди самообслуживания.",1,0,1,0,0,1,1,0,0
"Все нормально, подвела погода и много кто возмущался - портили настроение, но туристке все понравилось в целом",0,0,0,0,0,0,0,0,1
" Доброе утро, тур хороший ,размещение  в гостиницах приличное . НО У МЕНЯ ЕСТЬ ПРИТЕНЗИЯ Я ОПЛАТИЛ МЕСТА В АВТОБУСЕ ЧТО БЫ НЕ УПИРАЛИСЬ НОГИ И БЫЛО ПОЛНОЕ ОКНО А В ИТОГИ ПОМЕНЯЛИ АВТОБУС И МЕСТА НЕ СООТВЕТСТВОВАЛИ МОИМ ОЖИДАНИЯМ. ВЫ МНЕ ПРИСЛАЛИ МЕСТА В АВТОБУСЕ А ВОТ КАК БЫЛО НА САМОМ ДЕЛИ .ИЗ ВЫШЕ СКАЗАНОГО ПРОШУ ВЕРНУТЬ ДЕНЬГИ ЗА БРОНИРОВАНИЕ МЕСТ В АВТОБУСЕ ТАК КАК ЭТА УСЛУГА НЕ БЫЛА  ПРЕДОСТАВЛЕНА",1,0,0,0,0,0,0,0,0
Экскурсия в этнопарке очень длинная и занудная. Надо уменьшить вдвое!!!,0,0,0,0,0,1,0,0,0
"возрост детей нужно учитывать, 1-й день для более взрослых, а на 2-й день для маленьких деток сыну 16 лет было не интересно все остальное очень понравилось!",0,0,0,0,0,0,0,0,1
"В отеле ""Россия"" еда плохая. Ехали долго",0,1,0,0,0,0,0,1,1
"Размещение и питание на 5+, экскурсии похуже, то ли погода вмешалась - автобусы не везде проехали из-за гололёда, то ли так построена программа.",0,0,0,0,0,0,0,0,1
"Ну как разобрались, мест не было, пришлось ставить новый стол, ждать пока накроют, гид не сказала не только нам, мы сели за стол пол одиннадцатого, что за бардак, так испортить канун нового года. Почему я должна была бегать и разбираться? Хорошо директор отеля нормальный, но некоторые блюда нам не принесли, тк официанты были только до 23 часов и они просто ушли. И насчёт автобуса. Дали автобус староватый, ""уставший"", колесо лопнуло, на скорости, разве ненадо в таком случае автобус новый прислать, а этот на ТО? Мы же на запаске ездим сейчас, а ещё завтра до Москвы перегон большой. Запаски больше нет у нас, а если опять колесо лопнет? Хорошо хоть водитель профи. Нам не поставили на стол, а нас, на минуточку 6!!!! Человек. Канапе с красной икрой, рулетики с ветчиной и сыром и закуску из баклажанов. Пересчитайте нам это, пожалуйста, и сделайте возврат денежных средств
",1,0,0,0,0,0,1,0,0
"7.Номер с двумя кроватями, хотя заказывали с одной. В Переславле не было экскурсии, время на самостоятельный осмотр тоже недостаточно. Мероприятия в гостинице понравились",0,0,0,0,0,1,1,0,0
"Очень плохо прошла поездка, заявленной экскурсии в Иваново не было, просто проехали мимо по темноте и ничего не показали. В Суздале не понравилось, в гостиницах не было горячей воды, вся группа недовольна, хотят компенсацию за Иваново и Плёс",1,0,1,0,0,1,0,0,0
Суздаль -5.Если бы не центр города - был бы полный провал. Владимир - 10.Экскурсовод во Владимире Полина-10 !,0,0,0,0,0,1,0,0,0
"8. два балла снизила Только за Автобус - сиденье было сломано - в разложенном виде спинка, которая не поднималась, и ручка кресла не фиксировалась. К тому же в автобусе было всё время холодно, многие даже снимали пальто и куртки, или снимали и накрывались ими, хотя мы просили водителя автобуса Сергея Борисовича, сделать потеплее. хотя мой 11 ряд за гидом был рядом с печкой. Я вышла замёрзшая из автобуса.и ещё одно пожелание - чуть больше давать свободного времени, а то """"мы"""" почему- то очень спешили в Москву, зачем правда мы особо не поняли.а в целом хороший тур, очень грамотный экскурсовод Денис, много знающий и интересно рассказывающий. Спасибо ему.",1,0,0,0,0,0,0,0,0
